"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x715999537714831361","x1454032841357107201",2021-10-29 10:30:18,"Erkanbkraman","@istanbulbld Servis ve dolmuş minibüs  olmasa İst trafik olmaz di 

Örümcek ag metro","Twitter for Android",71,"x1453619086324232199","x239715983","istanbulbld",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x239715983","istanbulbld","tr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Erkanbkraman/status/1454032841357107201","𝔼ℝ𝕂𝔸ℕ 𝔹𝕂ℝ𝕄𝔸ℕ","Türkiye","ayakabi kutusu vaminsizde
 🏆🦅     24
34 Gezegenimizin en müthiş varlığı adı insan insan olmak zor iş",,FALSE,98,804,0,1919,1313,2016-04-01 20:29:27,FALSE,,,,"https://pbs.twimg.com/profile_banners/715999537714831361/1629633154","","http://pbs.twimg.com/profile_images/1439582463219666950/Y-e2KuSM_normal.jpg"
"x1203765128765804544","x1454032841352916992",2021-10-29 10:30:18,"4MlNA",":(","Twitter for iPhone",,,,,TRUE,FALSE,0,0,0,0,,,,,,,,,,,,,,,,"und","x1453931902138728449","gift from tzuyu and jungkook 2021 https://t.co/ZF5GkJwH3d",2021-10-29 03:49:12,"Twitter for Android",130,43,"x1351878513935216640","TZKPICS","ؘ",896,94,638,"not a ship acc","For #JK & #TZUYU",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/4MlNA/status/1454032841352916992","ro"," SHE / HER 🐾 KTH1","myoui mina…? you mean my girlfriend #taehyung","http://taewices.carrd.co",FALSE,244,123,8,24801,15245,2019-12-08 19:55:55,FALSE,,,,"https://pbs.twimg.com/profile_banners/1203765128765804544/1635249342","","http://pbs.twimg.com/profile_images/1452199778465591298/DYJvVw8T_normal.jpg"
"x113521279","x1454032841357119492",2021-10-29 10:30:18,"irani119","To receive children’nopq https://t.co/GngJmxjGC0","Twitter for Mac",,,,,TRUE,FALSE,0,0,0,0,,,"twitter.com/karolnola/stat…","https://t.co/GngJmxjGC0","https://twitter.com/karolnola/status/1454032550737940485",,,,,,,,,,,"en","x1454032550737940485","Live happy in lovingkindness.
And sure, I know if you eat this way you'll die. S

♕•ﻜٕوِدٓ•♕
$ﺧٕٓصٍٓم$
سًََتَّاُيٌَّلَّيًّ
EWS https://t.co/ygJyN9q7ar",2021-10-29 10:29:09,"Echofon  Android",65,64,"x2351110933","karolnola","LOVE",1,29,16,,"#زلزال
Love❤️❤️
Happy ❤️❤️❤️❤️
Beauty is being who God made you to be. Make the most of what you have. He gave you what y",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/irani119/status/1454032841357119492","amy",,,,FALSE,181,7,0,15970,6301,2010-02-12 02:24:24,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x112112814","x1454032841344311300",2021-10-29 10:30:18,"lapla_sauvage","これ、異性間でも利用できる(異性間は婚姻、同性間はパートナーシップ、という棲み分け制度ではない)点が優れていると思っていたけれど、それに加えて、市長が「本来であれば基礎自治体が条例改正し実現するのではなく、国が法改正し実現するべき」と明言しているのはとても正しいし評価されるべき。","Twitter for iPhone",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x740153791","akishmz","ja","x1453722310452518919","武蔵野市ではパートナーシップ証明を条例に基づいて来年４月から発行します。同性同士や事実婚を選択している方が性別などに関わらず、お互いを人生のパートナーとして、日常生活において互いに協力し、扶助し合うことを約した２人が安心して暮らし続けるようにすることがこの制度の目的です。",2021-10-28 13:56:22,"Twitter Web App",2610,792,"x124175676","matsushitareiko","松下玲子",8936,1777,5473,"東京都武蔵野市","東京都武蔵野市長、政治家。実践女子大卒業後サッポロビール入社、８年勤務後自己都合退職。早稲田大学大学院経済学研究科修了。松下政経塾25期生。都議会議員選挙当選、２期目再選。３期目挑戦も７７４票差で惜敗。再挑戦するも次点落選。2017年、2021年武蔵野市長選挙当選。家族は夫と子ども。趣味は料理、読書、演劇・美術鑑賞。",FALSE,"x1453847697211867136","これ、異性間でも利用できる(異性間は婚姻、同性間はパートナーシップ、という棲み分け制度ではない)点が優れていると思っていたけれど、それに加えて、市長が「本来であれば基礎自治体が条例改正し実現するのではなく、国が法改正し実現するべき」と明言しているのはとても正しいし評価されるべき。",2021-10-28 22:14:36,"Twitter for iPhone",1397,675,"x740153791","akishmz","SHIMIZU Akiko（清水晶子）",11849,265,26373,"Tokyo","R.I.P. Dad. Nothing ever burns down by itself/ Every fire needs a little bit of help. Feminist & queer theory& politics/ En&Jpn. Profile image: Míl-lo san.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lapla_sauvage/status/1454032841344311300","桐乃@ちぃにょ🐈","海境・図書館","もふもふ愛。コスパフォ。RT多め。フォローの挨拶不要〜 我會寫&看得懂中文。 最近は布袋戲村でお司書さんやってます〜。(18歳以上推奨)","http://www.icosplay.come.tw",FALSE,864,1106,19,105771,273185,2010-02-07 09:35:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/112112814/1628552517","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/1138635393400692737/OH9QogMa_normal.jpg"
"x1362910045789294595","x1454032841373749255",2021-10-29 10:30:18,"alipisangela","10Q CONCERT SERIES

#10QAngelineXRegine","Twitter for Android",,,,,TRUE,TRUE,0,0,0,0,"10QAngelineXRegine",,,,,,,,,,,,,"x1315464758338834433","TriciamaeCalip2","es","x1454030784566681603","I'm really proud of her, I really have nothing to say but congratulations and good luck later ate angge. @LoveAQuinto 

10Q CONCERT SERIES

#10QAngelineXRegine https://t.co/J7cTuzAXTL",2021-10-29 10:22:08,"Twitter for Android",5,7,"x1362910045789294595","alipisangela","Mary Angela",127,103,12859,," With God, Nothing is Impossible. •|| 11-22-2020 ||• Angeliners💚",FALSE,"x1454030967782346758","10Q CONCERT SERIES

#10QAngelineXRegine",2021-10-29 10:22:51,"Twitter for Android",1,1,"x1315464758338834433","TriciamaeCalip2","Tricia mae",243,1302,399,,"we will always believe in the lord and we will be taken to safety",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/alipisangela/status/1454032841373749255","Mary Angela",," With God, Nothing is Impossible. •|| 11-22-2020 ||• Angeliners💚",,FALSE,127,103,0,12860,8110,2021-02-19 23:41:02,FALSE,,,,"https://pbs.twimg.com/profile_banners/1362910045789294595/1629237842","","http://pbs.twimg.com/profile_images/1451497711035830276/jqVhodhD_normal.jpg"
"x1127504374991691776","x1454032841344315394",2021-10-29 10:30:18,"bsyonen_0501","今日は #SZ_VOICE の更新日♪
今日は誰のどんなテーマなのかなぁ😆
毎週わくわくするね🥰

#SZ10THアプリ
#SexyZone
#セクラバ代表セクベア","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,"SZ_VOICE SZ10THアプリ SexyZone セクラバ代表セクベア",,,,,,,,,,,,,"x1392704470602055683","szbear_official","ja",,,,,,,,,,,,,,,,"x1453919520641327105","今日は #SZ_VOICE の更新日♪
今日は誰のどんなテーマなのかなぁ😆
毎週わくわくするね🥰

#SZ10THアプリ
#SexyZone
#セクラバ代表セクベア",2021-10-29 03:00:00,"Twitter Web App",4191,957,"x1392704470602055683","szbear_official","セクベア_SZ10TH",136947,11,419,"Top J Records, Tokyo, Japan","【Sexy Zone公式マスコットキャラクター】
Sexy Zoneのファン・セクシーラバーズ代表セクベア。
趣味はエゴサーチ、特技はエアーバンド(セクゾに入りたかったが入れなかった) 、体重はバラの花束5個分🌹",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bsyonen_0501/status/1454032841344315394","emi",,"Sexy Zoneと美 少年",,FALSE,3,48,0,14932,7500,2019-05-12 09:22:45,FALSE,,,,"https://pbs.twimg.com/profile_banners/1127504374991691776/1557656181","","http://pbs.twimg.com/profile_images/1127518077199863809/UDmv8wy3_normal.jpg"
"x733794045382787073","x1454032841377992708",2021-10-29 10:30:18,"DANG3ROUSZOMBIE","GRRR GRER AAAA HHHAKAKAKLAOA AAAA","Twitter for iPhone",,,,,TRUE,FALSE,0,0,0,0,,,,,,,,,,,,,,,,"es","x1453937133786370048","Travelers \ (^ o ^) / ~

Today, we will be introducing a new character, Thoma!

See Full Details &gt;&gt;&gt;
https://t.co/KxTnQzWdd6

#GenshinImpact #Thoma https://t.co/390hNFgvtq",2021-10-29 04:10:00,"Twitter Web App",41039,9191,"x1072404907230060544","GenshinImpact","Genshin Impact",2499312,9,1312,,"In the world of Teyvat — where all kinds of elemental powers constantly surge — epic adventures await, fearless Travelers!",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DANG3ROUSZOMBIE/status/1454032841377992708","♡ Nat ♡",,"#KENTO: A rebellious heart can spell destruction ♡ 21 ♡ they/them lesbian ♡ white ♡",,FALSE,150,450,2,18632,7040,2016-05-20 22:58:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/733794045382787073/1621784009","","http://pbs.twimg.com/profile_images/1451552850530680834/Rae1vgrf_normal.jpg"
"x783417169623252993","x1454032841377992709",2021-10-29 10:30:18,"diMenor71","Nós aí https://t.co/nRwi22daqd","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,"http://pbs.twimg.com/media/FCzxSbUWEAcvU2x.jpg","https://t.co/nRwi22daqd","https://twitter.com/OsFlanaticos_/status/1453802080880271385/photo/1","photo","http://pbs.twimg.com/media/FCzxSbUWEAcvU2x.jpg","https://t.co/nRwi22daqd","https://twitter.com/OsFlanaticos_/status/1453802080880271385/photo/1",,"x1084388450","OsFlanaticos_","pt",,,,,,,,,,,,,,,,"x1453802080880271385","Nós aí https://t.co/nRwi22daqd",2021-10-28 19:13:21,"Twitter for Android",2146,549,"x1084388450","OsFlanaticos_","Os Flanaticos",223403,9965,48861,,"exclusivamente para apaixonados pelo Flamengo.     

📩 osflanaticosoficial@gmail.com",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/diMenor71/status/1454032841377992709","di-Menorᶜʳᶠ","Grecia, Costa Rica","E conhecereis a verdade, e a verdade vos libertará.
- João 8:32. @Paola300503💍🤞🏾",,FALSE,1250,747,0,121987,44847,2016-10-04 21:23:03,FALSE,,,,"https://pbs.twimg.com/profile_banners/783417169623252993/1630626811","","http://pbs.twimg.com/profile_images/1377008245483655173/pkWkeFlL_normal.jpg"
"x961844074083901447","x1454032841365286919",2021-10-29 10:30:18,"junkarennimai","10月のプレゼントキャンペーン第85弾は、大人気仕様第2弾！こんな娘が5人もいたらお父さん幸せです！「ハグコット 五等分の花嫁∬02」全5種セットを抽選で2名様にプレゼントします！応募条件はこのアカウントをフォロー&amp;リツイートしてください！続きと詳細は↓

#ドリームカプセル
#三玖推し https://t.co/bUMh4G6RHq","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1169751003689697280","dreamcapsuleCEO","ja",,,,,,,,,,,,,,,,"x1454017212277157893","10月のプレゼントキャンペーン第85弾は、大人気仕様第2弾！こんな娘が5人もいたらお父さん幸せです！「ハグコット 五等分の花嫁∬02」全5種セットを抽選で2名様にプレゼントします！応募条件はこのアカウントをフォロー&amp;リツイートしてください！続きと詳細は↓

#ドリームカプセル
#三玖推し https://t.co/bUMh4G6RHq",2021-10-29 09:28:12,"Twitter for iPhone",225,637,"x1169751003689697280","dreamcapsuleCEO","ドリームカプセルの中の人【公式】",85446,102,8040,"愛知 名古屋市 緑区徳重3-101","ガチャガチャ屋さんだったり北欧雑貨屋さんだったりする本職不明会社、ドリームカプセル株式会社の雑用担当にしてCEOのWKD（わかづくり）48。月2で草野球。超猫好き。日曜日は猫姉妹ツイート。休みなく働いてるが好きでやってるのでストレスフリー。あだ名は「ガチャ配りおじさん」「尾張のうつけ」。会社で米を炊き始める。",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/junkarennimai/status/1454032841365286919","かれるん","日本","成人済み ほぼ取引きのみ Bプロ／ツキプロ/ツイステ/鬼滅の刃 推し・コンプ・家族分を求めます お取引完了後はDM削除お願い致します。気軽にいいね♡する為ミュートして頂けますと幸いです 犬を飼い始めたのでアレルギーのある方はご遠慮下さい。無言フォロー失礼します",,FALSE,204,432,0,2495,3522,2018-02-09 06:07:52,FALSE,,,,"https://pbs.twimg.com/profile_banners/961844074083901447/1560777214","","http://pbs.twimg.com/profile_images/1234234686055911424/I58zhEIs_normal.jpg"
"x905018956905291776","x1454032841348583426",2021-10-29 10:30:18,"blossom_cat4","お迎え6日目でここまでなるなんて😭 https://t.co/m8WSM2kFFU","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1453875054434197504/pu/img/LyNEnJ_zqvgyXYnk.jpg","https://t.co/m8WSM2kFFU","https://twitter.com/rin_taro123/status/1453875169638817794/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1453875054434197504/pu/img/LyNEnJ_zqvgyXYnk.jpg","https://t.co/m8WSM2kFFU","https://twitter.com/rin_taro123/status/1453875169638817794/video/1",,"x1349941224774402049","rin_taro123","ja",,,,,,,,,,,,,,,,"x1453875169638817794","お迎え6日目でここまでなるなんて😭 https://t.co/m8WSM2kFFU",2021-10-29 00:03:46,"Twitter for iPhone",8378,802,"x1349941224774402049","rin_taro123","凛太郎🐾",14661,75,12042,,"2020年12月3日生まれ2021年1月24日🏠のスコティッシュフォールド♂凛太郎と2021年8月23日生まれ2021年10月23日🏠のスコティッシュフォールド♀和音(おと)の日常をセンスのかけらもない飼い主がただ垂れ流すだけのアカウント",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/blossom_cat4/status/1454032841348583426","Suisa🍀","夢世界💫","担任の嫌がらせにより専門学校中退しました(20)😢リスト勧誘お断り❌可愛いもの大好き💗アニメとゲームがほとんど🎮インスタはlitlinkから見れます☺️日アサとプリマジ💗","https://lit.link/suisa",FALSE,157,615,2,14537,32883,2017-09-05 10:45:08,FALSE,,,,"https://pbs.twimg.com/profile_banners/905018956905291776/1621346061","","http://pbs.twimg.com/profile_images/1439222541508243457/w5bl0dO2_normal.jpg"
"x1162188326364778497","x1454032841361092616",2021-10-29 10:30:18,"boyyyriderrr","An honor and an absolute pleasure. I am blown away by your food and your passion. Also, the Biryani reminded me of my grandmother’s. I have no higher compliment to give.","Twitter Web App",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x28406270","kumailn","en","x1453863961368084481","A couple of years ago I saw a clip of him talking about my Biryani while trying to hold it together on #HotOnes- tonight I got to serve him Biryani at my place! Thank you @kumailn for finding the time to come to @Darjeelingldn on your brief #LONDON trip! https://t.co/gTv6AwwjEU",2021-10-28 23:19:14,"Twitter for iPhone",372,15,"x859697514798252032","Asma_KhanLDN","Asma Khan",20769,2870,14059,"London, England","Founder @darjeelingldn-loves Biryani. An immigrant & proud Londoner-Cookbook Asma’s Indian Kitchen- 1st British Chef to feature in Netflix Chef’s Table Season 6",FALSE,"x1454031344518971403","An honor and an absolute pleasure. I am blown away by your food and your passion. Also, the Biryani reminded me of my grandmother’s. I have no higher compliment to give.",2021-10-29 10:24:21,"Twitter for iPhone",310,16,"x28406270","kumailn","Kumail Nanjiani",3131102,3398,458,"Los Angeles",,TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/boyyyriderrr/status/1454032841361092616","Rydell Pons","outer-fucking-space","creating my own realities

(apparently, i can't decide what my pronouns are)",,FALSE,316,359,3,74945,153395,2019-08-16 02:24:51,FALSE,,,,"https://pbs.twimg.com/profile_banners/1162188326364778497/1635363230","","http://pbs.twimg.com/profile_images/1453444803375497226/5UrA2joa_normal.jpg"
"x4892732933","x1454032841357111296",2021-10-29 10:30:18,"ossie0022","Ik kan nergens werken omdat ik problemen krijg binnen het bedrijf áltijd dan stressen ze na een paar jaar kom ik ze tegen dan zeggen ze kom kóm Osman maar door de stress denkt men dat ik ruzie zoek ze zijn binnen hun netwerk gewend om ruzie te maken geen filosofen zijn het.","Twitter for Android",,"x1454029710242033672","x4892732933","ossie0022",FALSE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/KP5rE2ICEQ","https://twitter.com/i/web/status/1454032841357111296",,,,,,,,,,,"nl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/99cdab25eddd6bce.json","Amsterdam","Amsterdam, Nederland","city","Nederland","NL","NA NA","NA NA","4.7289 4.7289 5.079207 5.079207 52.278227 52.431229 52.431229 52.278227","https://twitter.com/ossie0022/status/1454032841357111296","Osman Özgüven™ 🐖","Amsterdam, Nederland","Philosopher & Mystic | Novelist | Inventor | Explorer | Visionary | January 22nd 🥳 | Anne Frank | Disney | Netflix | Em Dashes — 👻","https://www.linkedin.com/in/osman-%C3%B6zg%C3%BCven-967675178/",FALSE,889,4981,18,215473,99212,2016-02-09 18:50:59,FALSE,,,,"https://pbs.twimg.com/profile_banners/4892732933/1621370656","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1453676544895893506/Betv17zh_normal.jpg"
"x1412475448227811328","x1454032841356955649",2021-10-29 10:30:18,"chocobhaul","@misfishtcart IYO NA SHA 😐😐😐😐 THINK Q PI EHEHQHABWHQHAH","Twitter for iPhone",41,"x1454029068081393666","x1245388646590451713","misfishtcart",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x1245388646590451713","misfishtcart","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/chocobhaul/status/1454032841356955649","zebbianami 🧟‍♀️",,"@chocoballcart got locked","https://open.spotify.com/playlist/7nfNyCUBCHYjzAd3cr3Qcn?si=DAfe6ilzT7CIn-Qw3JCZ1A",FALSE,526,506,2,4161,1940,2021-07-06 18:17:33,FALSE,,,,"https://pbs.twimg.com/profile_banners/1412475448227811328/1635239462","","http://pbs.twimg.com/profile_images/1452923591536775171/yD8_zG2U_normal.jpg"
"x454816728","x1454032841369554948",2021-10-29 10:30:18,"maruken0702","RX-8　サーキット派の人は要注意　スパークプラグ外側電極飛び
https://t.co/0BlcyChDyC
#rx8 #se3p #rotary #mazda","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,"rx8 se3p rotary mazda",,"realtech.livedoor.blog/archives/11414…","https://t.co/0BlcyChDyC","http://realtech.livedoor.blog/archives/11414615.html",,,,,,,,,"x123603903","HamaREALTECH","ja",,,,,,,,,,,,,,,,"x1454030264997322752","RX-8　サーキット派の人は要注意　スパークプラグ外側電極飛び
https://t.co/0BlcyChDyC
#rx8 #se3p #rotary #mazda",2021-10-29 10:20:04,"Twitter Web App",13,7,"x123603903","HamaREALTECH","ハマグチヤスシ リアルテックのロータリーエンジン研究家",1893,229,8810,,"ロータリーエンジン・テクニカルショップ『REAL-TECH』（リアルテック)代表　兼　ＲＸ－７・ＲＸ－８・ロータリーエンジン研究家。
日々ロータリーエンジンに関わる技術、パフォーマンス、歴史を研究しています。
ブログ → http://realtech.livedoor.blog/",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/maruken0702/status/1454032841369554948","まるしー","東京","多趣味な人です
たまにサーキット
Nikon D7200/DBA-NCEC/
TC2000 1'08.5(205 ZIII)

FF外通知OFFにしてます。","https://www.instagram.com/maruken0702/",FALSE,1575,1714,17,115929,44670,2012-01-04 12:16:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/454816728/1544099284","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1113176275567255552/fKRmCwBp_normal.jpg"
